room_id,host_id,room_type,country,city,neighborhood,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,deleted,minstay,last_modified,latitude,longitude,survey_id,location,coworker_hosted,extra_host_languages,name,property_type,currency,rate_type
22306201,1805776,Private room,NA,NA,NA,"Colegiales, Buenos Aires, Argentina",0,NA,1,1,2,343,0,NA,2018-02-09T00:49:41Z,-34.574948,-58.449161,1,0101000020E6100000BFD18E1B7E394DC0477364E5974941C0,NA,NA,"Comfortable room in 19th cent. house, near Palermo",Townhouse,ARS,nightly
8856984,46322165,Private room,NA,NA,NA,"Sarandí, Buenos Aires, Argentina",0,NA,2,1,1,343,0,NA,2018-02-09T01:50:51Z,-34.681482,-58.347903,1,0101000020E61000001497E315882C4DC006685BCD3A5741C0,NA,NA,Espacio único con enlace rápido,Bed &amp; Breakfast,ARS,nightly
2403282,12282973,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",17,4,4,3,2,505,0,NA,2018-02-09T01:51:06Z,-34.628113,-58.438156,1,0101000020E6100000E945ED7E15384DC0A298BC01665041C0,NA,NA,"Casa de artistas, luz y calidez.",House,ARS,nightly
11815384,62930619,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",23,5,2,1,1,444,0,NA,2018-02-09T00:49:41Z,-34.5788,-58.448392,1,0101000020E6100000DEE4B7E864394DC060764F1E164A41C0,NA,NA,Great Space by Palermo with Terrace,House,ARS,nightly
19209889,134419697,Entire home/apt,NA,NA,NA,"Balvanera, Buenos Aires, Argentina",5,4,3,0,1,485,0,NA,2018-02-09T04:23:05Z,-34.610021,-58.402957,1,0101000020E6100000DE58501894334DC0C66F0A2B154E41C0,NA,NA,Ideal Yrigoyen,In-law,ARS,nightly
16818620,79485233,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",11,5,2,1,3,343,0,NA,2018-02-09T00:49:41Z,-34.58045,-58.456142,1,0101000020E6100000802A6EDC623A4DC04A7B832F4C4A41C0,NA,NA,Private Room with toilette in Colegiales,House,ARS,nightly
5892888,30603865,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",19,5,1,1,1,485,0,NA,2018-02-09T00:49:41Z,-34.578827,-58.454302,1,0101000020E6100000F2406491263A4DC05985CD00174A41C0,NA,NA,Cheerful room in good neighborhood,House,ARS,nightly
22247296,106156811,Private room,NA,NA,NA,"Colegiales, Buenos Aires, Argentina",0,NA,1,1,1,384,0,NA,2018-02-09T00:49:41Z,-34.572936,-58.445801,1,0101000020E610000016C3D50110394DC0BC5983F7554941C0,NA,NA,Espacio Ohana (habitación privada),Dorm,ARS,nightly
18599073,18412003,Private room,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",3,4.5,2,1,1,404,0,NA,2018-02-09T00:49:41Z,-34.580097,-58.45397,1,0101000020E6100000BCAE5FB01B3A4DC0FDC0559E404A41C0,NA,NA,"Habitación muy cómoda con balcón, 2 huéspedes",House,ARS,nightly
4023951,4097637,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",3,4.5,2,1,2.5,343,0,NA,2018-02-09T00:49:41Z,-34.580141,-58.450182,1,0101000020E6100000BA9F53909F394DC0CC086F0F424A41C0,NA,NA,Awesome bedroom in friendly hostel,Hostel,ARS,nightly
13074790,19342998,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,1,2,404,0,NA,2018-02-09T00:49:41Z,-34.578882,-58.450099,1,0101000020E61000002D7B12D89C394DC01D1F2DCE184A41C0,NA,NA,"Private Room Colegiales, Big House, Terrace.",House,ARS,nightly
5291139,5445848,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,NA,2,1,1,384,0,NA,2018-02-09T00:49:41Z,-34.577539,-58.450987,1,0101000020E6100000E8F527F1B9394DC0109546CCEC4941C0,NA,NA,habitacion individual con 2 camas,Apartment,ARS,nightly
9919867,50900336,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,505,0,NA,2018-02-09T00:49:41Z,-34.581644,-58.44655,1,0101000020E6100000B003E78C28394DC012F5824F734A41C0,NA,NA,"Habitación luminosa,casa de familia",Apartment,ARS,nightly
7663945,622759,Private room,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",0,NA,1,1,1,424,0,NA,2018-02-09T00:49:41Z,-34.573924,-58.453361,1,0101000020E61000001424B6BB073A4DC0DB317557764941C0,NA,NA,Room: Beautifull place near Palermo,House,ARS,nightly
3432545,17298768,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,404,0,NA,2018-02-09T00:49:41Z,-34.571237000000004,-58.45165,1,0101000020E6100000849ECDAACF394DC0F1A1444B1E4941C0,NA,NA,,Bed &amp; Breakfast,ARS,nightly
10700962,20840820,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",35,5,1,1,1,323,0,NA,2018-02-09T00:18:43Z,-34.565679,-58.440892,1,0101000020E6100000B58828266F384DC05A84622B684841C0,NA,NA,Bright Single Room in Belgrano,Apartment,ARS,nightly
18005880,1883074,Private room,NA,NA,NA,"Belgrano, Ciudad Autónoma de Buenos Aires, Argentina",7,5,1,1,1,525,0,NA,2018-02-09T00:18:43Z,-34.566375,-58.449784,1,0101000020E6100000CD21A98592394DC0D122DBF97E4841C0,NA,NA,Antique house in the HEART of Buenos Aires!,House,ARS,nightly
7148929,20894609,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autonoma de Buenos Aires, Argentina",1,NA,1,1,1.5,444,0,NA,2018-02-09T00:49:41Z,-34.576916,-58.447914,1,0101000020E6100000D4B5F63E55394DC002452C62D84941C0,NA,NA,Cuarto privado en Colegiales,Apartment,ARS,nightly
2675654,13697954,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",44,4.5,2,1,1.5,444,0,NA,2018-02-09T00:18:43Z,-34.565575,-58.439816,1,0101000020E6100000F72004E44B384DC0B537F8C2644841C0,NA,NA,BEAUTIFUL ROOM IN BEAUTIFUL HOUSE,House,ARS,nightly
21754074,61392701,Entire home/apt,NA,NA,NA,"Buenos Aires, CABA, Argentina",0,NA,2,1,1,404,0,NA,2018-02-09T04:03:23Z,-34.590706,-58.388394,1,0101000020E610000037FB03E5B6314DC086C613419C4B41C0,NA,NA,Recoleta - Exclusiva Zona -,Apartment,ARS,nightly
21828948,129460132,Private room,NA,NA,NA,"Monserrat, Buenos Aires, Argentina",3,5,2,1,2,363,0,NA,2018-02-09T01:38:02Z,-34.616913,-58.386185,1,0101000020E6100000569A94826E314DC016BD5301F74E41C0,NA,NA,Cuarto cómodo para dos personas,Apartment,ARS,nightly
21907609,145313758,Private room,NA,NA,NA,"Balvanera, Buenos Aires, Argentina",1,NA,2,1,1,404,0,NA,2018-02-09T01:38:02Z,-34.618111,-58.396661,1,0101000020E6100000A14CA3C9C5324DC02026E1421E4F41C0,NA,NA,Kameha House,Guest suite,ARS,nightly
9463214,49013119,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,2,2,404,0,NA,2018-02-09T01:02:05Z,-34.578491,-58.477577,1,0101000020E610000030293E3E213D4DC0E2033BFE0B4A41C0,NA,NA,Casa zona residencial,House,ARS,nightly
20173108,143586458,Private room,NA,NA,NA,"Balvanera, Buenos Aires, Argentina",2,NA,2,1,1,404,0,NA,2018-02-09T01:38:02Z,-34.617481,-58.403314,1,0101000020E61000006D020CCB9F334DC060730E9E094F41C0,NA,NA,Hospedaje  en Buenos Aires. Balvanera.,Guest suite,ARS,nightly
17972465,123002502,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,5,1,1,1,404,0,NA,2018-02-09T01:38:02Z,-34.616908,-58.384391,1,0101000020E610000039F06AB933314DC0055262D7F64E41C0,NA,NA,Nice Blue Room for Tourists and Students,Apartment,ARS,nightly
870938,4590662,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",60,4.5,1,1,1,404,0,NA,2018-02-09T01:38:02Z,-34.616316,-58.40306,1,0101000020E6100000B329577897334DC032005471E34E41C0,NA,NA,Nice room in a safe neighborhood,Other,ARS,nightly
16027575,42061760,Private room,NA,NA,NA,"Caballito, Buenos Aires, Argentina",6,5,1,1,1,525,0,NA,2018-02-09T01:51:06Z,-34.625229,-58.442238,1,0101000020E6100000348639419B384DC061C1FD80075041C0,NA,NA,Alquilo bonita habitacion II,House,ARS,nightly
22909043,169586861,Private room,NA,NA,NA,"Caballito, Buenos Aires, Argentina",0,NA,1,1,1,404,0,NA,2018-02-09T01:51:06Z,-34.616273,-58.437998,1,0101000020E610000051DB865110384DC033349E08E24E41C0,NA,NA,Cozy apartment in Caballito!,Apartment,ARS,nightly
9874904,6309664,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",36,4.5,2,1,1,404,0,NA,2018-02-09T01:51:06Z,-34.627148,-58.438206,1,0101000020E61000009B745B2217384DC03BE0BA62465041C0,NA,NA,Bright room in beautiful house,Apartment,ARS,nightly
2737767,14008368,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",65,5,2,1,1,384,0,NA,2018-02-09T00:16:37Z,-34.561094,-58.465476,1,0101000020E61000005589B2B7943B4DC0ACFD9DEDD14741C0,NA,NA,** OFFER! Dbl ROOM very Luminous **,Apartment,ARS,nightly
21894821,159749534,Entire home/apt,NA,NA,NA,"Recoleta, Buenos Aires, Argentina",1,NA,2,1,1,525,0,NA,2018-02-09T04:03:23Z,-34.585925,-58.388986,1,0101000020E61000000A4D124BCA314DC054742497FF4A41C0,NA,NA,Departamento 1 ambiente por recoleta,Other,ARS,nightly
15072140,17316384,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",10,4.5,2,1,1,464,0,NA,2018-02-09T04:23:05Z,-34.608825,-58.399735,1,0101000020E6100000850838842A334DC05DFE43FAED4D41C0,NA,NA,"Apartment 1 bedroom, Balvanera, bright, centric",Apartment,ARS,nightly
3457670,17425048,Private room,NA,NA,NA,"Buenos Aires, Argentina",45,4.5,1,1,1,363,0,NA,2018-02-09T00:16:37Z,-34.562574,-58.466509,1,0101000020E610000014252191B63B4DC03ACAC16C024841C0,NA,NA,Lovely sunny 18th floor bedroom,Apartment,ARS,nightly
16344355,42388551,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",8,4.5,1,1,1,404,0,NA,2018-02-09T00:16:37Z,-34.55108,-58.466341,1,0101000020E610000058E4D70FB13B4DC066BD18CA894641C0,NA,NA,"Inmejorable ubicacion,  confort y calidez .",Apartment,ARS,nightly
22609994,111267883,Private room,NA,NA,NA,"Parque Chacabuco, Buenos Aires, Argentina",0,NA,1,1,1,343,0,NA,2018-02-09T01:51:06Z,-34.629593,-58.436504,1,0101000020E61000005E49F25CDF374DC03065E080965041C0,NA,NA,Tu mejor lugar!!!,House,ARS,nightly
17450082,118123373,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",30,5,1,1,1,485,0,NA,2018-02-09T01:34:39Z,-34.625175,-58.376355,1,0101000020E6100000D15790662C304DC06EA301BC055041C0,NA,NA,Habitación luminosa con balcón en San Telmo.,Apartment,ARS,nightly
4349510,21002611,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",3,5,1,1,1.5,505,0,NA,2018-02-09T00:52:32Z,-34.582163,-58.452107,1,0101000020E610000076A565A4DE394DC07BF83251844A41C0,NA,NA,Sunny room on really cool building,Apartment,ARS,nightly
22810649,168575924,Private room,NA,NA,NA,"Caballito, Buenos Aires, Argentina",0,NA,2,1,2,363,0,NA,2018-02-09T01:51:06Z,-34.618779,-58.4362,1,0101000020E6100000F241CF66D5374DC0CE397826344F41C0,NA,NA,Stanza Luminosa in casa tranquila,Apartment,ARS,nightly
9926911,51027847,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,NA,2,1,1,363,0,NA,2018-02-09T01:31:07Z,-34.617822,-58.372007,1,0101000020E61000000971E5EC9D2F4DC0E95F92CA144F41C0,NA,NA,San Telmo private room,Apartment,ARS,nightly
22699046,6519201,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",0,NA,2,1,2,464,0,NA,2018-02-09T00:55:14Z,-34.58317,-58.438192,1,0101000020E610000036AFEAAC16384DC011018750A54A41C0,NA,NA,Spacious private rooms in shared house,House,ARS,nightly
6754485,14058615,Private room,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",7,4.5,10,5,2,363,0,NA,2018-02-09T01:31:07Z,-34.617041,-58.372827,1,0101000020E61000006C088ECBB82F4DC044A51133FB4E41C0,NA,NA,Private rooms in San Telmo center!,Guesthouse,ARS,nightly
4007303,20777749,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",27,4.5,2,1,1,525,0,NA,2018-02-09T01:17:12Z,-34.620007,-58.372347,1,0101000020E6100000C1E10511A92F4DC04225AE635C4F41C0,NA,NA,Habitacion Doble c/ Baño y Terraza,House,ARS,nightly
21633810,1299192,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",0,NA,2,1,1.5,505,0,NA,2018-02-09T00:55:14Z,-34.58661,-58.43846,1,0101000020E6100000554D10751F384DC0D7C05609164B41C0,NA,NA,Nice and sunny private room in Palermo Hollywood,House,ARS,nightly
589147,2905876,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",76,5,1,1,2,485,0,NA,2018-02-09T00:52:42Z,-34.587427,-58.44244,1,0101000020E61000009B38B9DFA1384DC0C9E4D4CE304B41C0,NA,NA,Great Room in Palermo Hollywood!,Loft,ARS,nightly
16437755,107786038,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,2,485,0,NA,2018-02-09T00:55:14Z,-34.585362,-58.439063,1,0101000020E61000001BF1643733384DC01C295B24ED4A41C0,NA,NA,Habitación privada en hermosa casa,House,ARS,nightly
9385372,48687955,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",8,4.5,1,1,1,464,0,NA,2018-02-09T00:55:14Z,-34.582811,-58.434096,1,0101000020E610000086A92D7590374DC0E15F048D994A41C0,NA,NA,Room in Palermo Hollywood,Apartment,ARS,nightly
12473588,66060472,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",8,4.5,4,1,2.5,505,0,NA,2018-02-09T00:55:14Z,-34.586065,-58.437483,1,0101000020E61000002AC76471FF374DC0452A8C2D044B41C0,NA,NA,Private Room-Casa Humboldt/ Palermo,House,ARS,nightly
20468154,16720852,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",4,5,2,0,1,404,0,NA,2018-02-09T00:52:42Z,-34.589733,-58.436002,1,0101000020E6100000CC7EDDE9CE374DC09D2FF65E7C4B41C0,NA,NA,Beautiful apartment/studio in Palermo Soho,Apartment,ARS,nightly
12791562,66060472,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",3,4.5,2,1,2.5,404,0,NA,2018-02-09T00:55:14Z,-34.5876,-58.438352,1,0101000020E61000006F1118EB1B384DC097900F7A364B41C0,NA,NA,Private room at Casa Humboldt,House,ARS,nightly
21138232,152498302,Private room,NA,NA,NA,"Villa Crespo/Palermo, Buenos Aires, Argentina",8,5,2,1,1,505,0,NA,2018-02-09T00:52:42Z,-34.586865,-58.43514,1,0101000020E61000003997E2AAB2374DC062156F641E4B41C0,NA,NA,Charming room with priv. bath Villa Crespo/Palermo,Dorm,ARS,nightly
15300756,93739303,Entire home/apt,NA,NA,NA,"Ciudad autónoma de buenos aires , Buenos Aires, Argentina",2,NA,2,1,1,363,0,NA,2018-02-09T04:03:23Z,-34.590205,-58.390507,1,0101000020E6100000F6ED2422FC314DC0C47762D68B4B41C0,NA,NA,Recoleta -  lindo departamento,Apartment,ARS,nightly
2496525,12779461,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",5,4,2,1,2,343,0,NA,2018-02-09T01:51:06Z,-34.6387,-58.456526,1,0101000020E610000008E3A7716F3A4DC044FAEDEBC05141C0,NA,NA,"STUNNING HOUSE ,TOTALLY REDECORATED",House,ARS,nightly
11256089,58738757,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",6,5,3,1,1,424,0,NA,2018-02-09T00:52:42Z,-34.590666,-58.434409,1,0101000020E6100000460BD0B69A374DC0F86D88F19A4B41C0,NA,NA,Te invito a compartir mi casa en Buenos  Aires,Apartment,ARS,nightly
22047400,4372335,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",0,NA,1,1,1,404,0,NA,2018-02-09T00:52:42Z,-34.586647,-58.443067,1,0101000020E6100000EA77616BB6384DC0F4A5B73F174B41C0,NA,NA,"Alquilo habitacion, barrio porteño muy de moda",Guest suite,ARS,nightly
13502478,62930619,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,1,1,505,0,NA,2018-02-09T00:50:02Z,-34.578335,-58.449822,1,0101000020E6100000BA826DC493394DC0EB909BE1064A41C0,NA,NA,Great Space by Palermo with Terrace,House,ARS,nightly
16486712,80874552,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",7,5,1,1,1.5,404,0,NA,2018-02-09T00:52:42Z,-34.59182,-58.443924,1,0101000020E61000006BF46A80D2384DC0328FFCC1C04B41C0,NA,NA,Big and comfortable room with private balcony.,House,ARS,nightly
11169046,51084551,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",14,4.5,1,1,1,384,0,NA,2018-02-09T00:55:17Z,-34.583927,-58.445035,1,0101000020E6100000A54929E8F6384DC02E20B41EBE4A41C0,NA,NA,Best PrivRoom P.Hollywood!!,House,ARS,nightly
7592349,39814579,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",0,NA,1,1,2.5,323,0,NA,2018-02-09T00:50:02Z,-34.577005,-58.445836,1,0101000020E610000092B06F2711394DC07250C24CDB4941C0,NA,NA,"Habitación en Colegiales, en casa compartida.",House,ARS,nightly
13072383,72466955,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,NA,2,1,1,525,0,NA,2018-02-09T00:55:17Z,-34.587828,-58.44459,1,0101000020E610000077103B53E8384DC028D6A9F23D4B41C0,NA,NA,"Cozy room with a lovely terrace, heart of Palermo",House,ARS,nightly
15742609,53823491,Private room,NA,NA,NA,"Buenos Aires, CABA, Argentina",1,NA,1,1,1,525,0,NA,2018-02-09T00:55:17Z,-34.585027,-58.444193,1,0101000020E61000005A0EF450DB384DC074232C2AE24A41C0,NA,NA,Big room in Palermo/patio &amp; terrace,House,ARS,nightly
17123529,90411874,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,1,0,1.5,404,0,NA,2018-02-09T00:55:17Z,-34.582619,-58.439755,1,0101000020E610000051A04FE449384DC09D836742934A41C0,NA,NA,Increíble PH en la mejor zona de Buenos Aires,House,ARS,nightly
4879380,25101273,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,1,2,505,0,NA,2018-02-09T00:55:17Z,-34.586217,-58.439984,1,0101000020E6100000B3614D6551384DC0FBAD9D28094B41C0,NA,NA,Great Room in Palermo Hollywood,Apartment,ARS,nightly
15146104,96064262,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",10,5,1,1,1,343,0,NA,2018-02-09T01:51:06Z,-34.625318,-58.464488,1,0101000020E610000036B1C057743B4DC0D1CC936B0A5041C0,NA,NA,Alojamiento temporario para turistas,Apartment,ARS,nightly
19621578,138013271,Private room,NA,NA,NA,"Caballito, Buenos Aires, Argentina",1,NA,1,1,1,363,0,NA,2018-02-09T01:51:06Z,-34.621374,-58.444551,1,0101000020E6100000B933130CE7384DC0D84AE82E894F41C0,NA,NA,Habitacion / Bedroom Caballito Buenos Aires,Apartment,ARS,nightly
11295204,53929251,Entire home/apt,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",1,NA,2,1,2,162,0,NA,2018-02-09T03:35:08Z,-34.629536,-58.357947,1,0101000020E6100000C5591135D12D4DC0CCD3B9A2945041C0,NA,NA,Large room in beautiful house/Boca,House,ARS,nightly
1257192,6848501,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,NA,1,1,1,343,0,NA,2018-02-09T01:31:12Z,-34.616112,-58.376299,1,0101000020E61000003E42CD902A304DC02A560DC2DC4E41C0,NA,NA,Feel at Home at a Pasaje Colonial,Apartment,ARS,nightly
15985006,30597614,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",2,NA,1,1,2,464,0,NA,2018-02-09T01:31:12Z,-34.615939,-58.37587,1,0101000020E610000015C616821C304DC05CAAD216D74E41C0,NA,NA,Cozy room in shared apartment,Apartment,ARS,nightly
10053246,51592412,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,4.5,2,1,1,505,0,NA,2018-02-09T01:31:12Z,-34.616188,-58.375218,1,0101000020E61000006D6FB72407304DC00518963FDF4E41C0,NA,NA,Centro de la Ciudad,Apartment,ARS,nightly
21622696,157302553,Private room,NA,NA,NA,"San Telmo, Buenos Aires, Argentina",3,4.5,1,1,1,404,0,NA,2018-02-09T01:34:39Z,-34.622278,-58.373195,1,0101000020E6100000EF0390DAC42F4DC0998235CEA64F41C0,NA,NA,Habitación individual antigua en San Telmo,Apartment,ARS,nightly
9131182,4372509,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,3.5,464,0,NA,2018-02-09T01:31:12Z,-34.616403,-58.377909,1,0101000020E61000009AEE75525F304DC00114234BE64E41C0,NA,NA,SINGLE BED ROOM WITH BALCONY C1,House,ARS,nightly
20742840,91323684,Private room,NA,NA,NA,"Constitución, Buenos Aires, Argentina",2,NA,1,1,1.5,343,0,NA,2018-02-09T01:31:12Z,-34.618491,-58.378041,1,0101000020E610000009C6C1A563304DC067EF8CB62A4F41C0,NA,NA,HABITACIÓN GRANDE EN HERMOSA CASA CON TERRAZA,House,ARS,nightly
21689427,116243189,Private room,NA,NA,NA,"Palermo, Buenos Aires, Argentina",1,NA,1,1,1,404,0,NA,2018-02-09T00:52:50Z,-34.582868,-58.436629,1,0101000020E61000001BBE8575E3374DC045F12A6B9B4A41C0,NA,NA,Habitación luminosa c/patio en Palermo Hollywood,Apartment,ARS,nightly
12968679,55033997,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,444,0,NA,2018-02-09T00:52:50Z,-34.59054,-58.43587,1,0101000020E61000005DA79196CA374DC06B7D91D0964B41C0,NA,NA,HABITACIÓN  EN  ZONA DE MILONGAS EN PALERMO,House,ARS,nightly
10365395,4372509,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,2,1,3.5,505,0,NA,2018-02-09T01:31:12Z,-34.617368,-58.377263,1,0101000020E6100000D47E6B274A304DC068CC24EA054F41C0,NA,NA,BIG  ROOM. NEW HOUSE W TERRACE - C6,House,ARS,nightly
19194507,62424978,Private room,NA,NA,NA,"Villa Crespo, Buenos Aires, Argentina",7,5,4,1,2,363,0,NA,2018-02-09T00:52:50Z,-34.593058,-58.434328,1,0101000020E610000059DE550F98374DC0CA501553E94B41C0,NA,NA,"Casa Reina, habitacion privada en Palermo 10",Guesthouse,ARS,nightly
8001252,42238901,Private room,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",51,4.5,2,1,1,323,0,NA,2018-02-09T01:31:17Z,-34.620798,-58.374006,1,0101000020E6100000FF40B96DDF2F4DC00BB6114F764F41C0,NA,NA,Cosy room in the heart of San Telmo,Apartment,ARS,nightly
10273615,51240320,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,1,1,1,525,0,NA,2018-02-09T00:55:26Z,-34.590104,-58.434762,1,0101000020E610000093C5FD47A6374DC0909E2287884B41C0,NA,NA,Habitacion individual para un pasajero.,Condominium,ARS,nightly
21529479,123116231,Private room,NA,NA,NA,"San Telmo, Buenos Aires, Argentina",0,NA,1,1,1,384,0,NA,2018-02-09T01:34:39Z,-34.621751,-58.372351,1,0101000020E610000003D19332A92F4DC0AEA06989954F41C0,NA,NA,primo telmo 4,House,ARS,nightly
22711039,65904522,Private room,NA,NA,NA,"Buenos Aires, Buenos Aires, Argentina",0,NA,2,1,2,525,0,NA,2018-02-09T00:55:26Z,-34.591821,-58.433637,1,0101000020E6100000F3AACE6A81374DC0030B60CAC04B41C0,NA,NA,Large Room in Magic House in Palermo SoHo,Apartment,ARS,nightly
12968942,55033997,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",4,5,1,1,1,444,0,NA,2018-02-09T00:55:26Z,-34.592302,-58.434297,1,0101000020E61000001EE0490B97374DC07DAD4B8DD04B41C0,NA,NA,HABITACIÓN  EN TERRAZA SERRANO (ZONA DE TANGO),House,ARS,nightly
10656605,55033997,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",9,5,1,1,1,505,0,NA,2018-02-09T00:55:26Z,-34.593071,-58.436592,1,0101000020E6100000FDD8243FE2374DC05F9A22C0E94B41C0,NA,NA,Habitación privada Terraza Serrano,House,ARS,nightly
800993,4216433,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",3,3.5,1,1,3,384,0,NA,2018-02-09T01:34:39Z,-34.624978,-58.373285,1,0101000020E61000002F8B89CDC72F4DC0185C7347FF4F41C0,NA,NA,BUENOS AIRES DOWNTON,House,ARS,nightly
21538760,156104336,Private room,NA,NA,NA,"Caballito, Buenos Aires, Argentina",0,NA,1,1,1.5,363,0,NA,2018-02-09T01:51:06Z,-34.621204,-58.438269,1,0101000020E6100000E1ECD63219384DC07B12D89C834F41C0,NA,NA,Dormitorio en Caballito,Apartment,ARS,nightly
9217546,10168497,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina",0,NA,4,2,2,404,0,NA,2018-02-09T01:34:39Z,-34.622191,-58.376427,1,0101000020E61000006B2A8BC22E304DC0CA6E66F4A34F41C0,NA,NA,Traditional House in San Telmo,Guesthouse,ARS,nightly
6765807,2318682,Private room,NA,NA,NA,"Buenos Aires, Ciudad Autonoma de Buenos Aires, Argentina",0,NA,1,1,1,363,0,NA,2018-02-09T01:34:39Z,-34.626148,-58.372643,1,0101000020E6100000AA0A0DC4B22F4DC0583A1F9E255041C0,NA,NA,Beautiful apartment in San Telmo,Apartment,ARS,nightly
946685,4216433,Private room,NA,NA,NA,"Buenos Aires, Autonomous City of Buenos Aires, Argentina",4,3.5,1,1,NA,404,0,NA,2018-02-09T01:34:39Z,-34.624937,-58.372903,1,0101000020E610000047CA1649BB2F4DC0BA8784EFFD4F41C0,NA,NA,PLAZA DORREGO:ROOM,House,ARS,nightly
