ORIGEN_ESTACION,DESTINO_ESTACION,hora,lon,lat
2,164,9,-58.37493,-34.592529999999996
2,164,9,-58.37527,-34.59276
2,164,9,-58.37358,-34.59404
2,164,9,-58.37121,-34.59854
2,164,9,-58.37061,-34.60082
2,164,9,-58.37023,-34.60578
2,164,9,-58.36883,-34.60692
2,164,9,-58.36852,-34.60764
2,164,9,-58.36859,-34.60844
2,164,9,-58.36961,-34.60945
2,164,9,-58.36947,-34.61784
2,164,9,-58.36923,-34.61839
2,164,9,-58.36674,-34.61815
32,111,9,-58.37365,-34.60773
32,111,9,-58.37387,-34.60325
32,111,9,-58.37022,-34.60303
32,111,9,-58.36724,-34.60276
32,111,9,-58.36699,-34.60503
32,111,9,-58.3671,-34.60505
32,111,9,-58.36712,-34.60513
32,111,9,-58.36708,-34.60524
32,111,9,-58.36696,-34.60535
32,111,9,-58.36685,-34.60534
32,111,9,-58.36676,-34.60523
32,111,9,-58.36489,-34.60511
32,111,9,-58.36458,-34.60515
32,111,9,-58.36433,-34.60528
32,111,9,-58.36331,-34.60523
32,111,9,-58.36315,-34.60515
32,111,9,-58.3631,-34.60498
114,26,9,-58.37255,-34.5949
114,26,9,-58.37267,-34.59491
114,26,9,-58.37312,-34.59416
114,26,9,-58.37381,-34.5935
114,26,9,-58.37275,-34.59218
114,26,9,-58.37221,-34.59175
114,26,9,-58.36842,-34.60103
114,26,9,-58.36795,-34.6052
114,26,9,-58.36712,-34.60513
114,26,9,-58.36689,-34.60535
114,26,9,-58.36676,-34.60523
114,26,9,-58.36527,-34.60513
114,26,9,-58.36458,-34.60515
114,26,9,-58.36433,-34.60528
114,26,9,-58.36315,-34.60515
114,26,9,-58.36313,-34.60491
114,26,9,-58.36338,-34.60481
114,26,9,-58.3638,-34.60102
150,3,9,-58.36291,-34.61804
150,3,9,-58.36295,-34.61793
150,3,9,-58.36267,-34.61801
150,3,9,-58.3617,-34.61796
150,3,9,-58.36163,-34.61771
150,3,9,-58.36174,-34.61748
150,3,9,-58.36284,-34.61756
150,3,9,-58.36309,-34.61774
150,3,9,-58.36344,-34.61785
150,3,9,-58.36557,-34.61803
150,3,9,-58.36576,-34.6179
150,3,9,-58.36633,-34.61273
150,3,9,-58.36626,-34.61176
150,3,9,-58.36632,-34.61095
150,3,9,-58.36893,-34.61115
3,164,10,-58.36893,-34.61115
3,164,10,-58.36957,-34.61118
3,164,10,-58.36944,-34.61661
3,164,10,-58.36936,-34.61715
3,164,10,-58.36947,-34.61784
3,164,10,-58.36923,-34.61839
3,164,10,-58.36674,-34.61815
6,27,10,-58.36954,-34.62843
6,27,10,-58.36797,-34.62691
6,27,10,-58.36852,-34.61943
6,27,10,-58.36563,-34.61919
6,27,10,-58.36735,-34.60168
6,27,10,-58.36816,-34.59843
6,27,10,-58.36969,-34.59826
6,27,10,-58.3784,-34.59898
6,27,10,-58.3899,-34.5995
23,98,10,-58.37968,-34.6003
23,98,10,-58.37961,-34.60129
23,98,10,-58.38198,-34.60139
23,98,10,-58.38194,-34.60382
23,98,10,-58.38104,-34.60399
23,98,10,-58.37502,-34.60718
23,98,10,-58.37358,-34.60798
23,98,10,-58.37344,-34.60843
23,98,10,-58.37344,-34.60893
23,98,10,-58.37379,-34.60939
23,98,10,-58.37472,-34.61024
23,98,10,-58.37503,-34.61035
23,98,10,-58.37508,-34.61055
23,98,10,-58.3762,-34.61159
23,98,10,-58.37813,-34.61167
2,26,10,-58.37493,-34.592529999999996
2,26,10,-58.37527,-34.59276
2,26,10,-58.37472,-34.59307
2,26,10,-58.37446,-34.59346
2,26,10,-58.3739,-34.59363
2,26,10,-58.37275,-34.59218
2,26,10,-58.37221,-34.59175
2,26,10,-58.37212,-34.5919
2,26,10,-58.36842,-34.60103
2,26,10,-58.36795,-34.6052
2,26,10,-58.36712,-34.60513
2,26,10,-58.36689,-34.60535
2,26,10,-58.36676,-34.60523
2,26,10,-58.36527,-34.60513
2,26,10,-58.36458,-34.60515
2,26,10,-58.36433,-34.60528
2,26,10,-58.36315,-34.60515
2,26,10,-58.36313,-34.60491
2,26,10,-58.36338,-34.60481
2,26,10,-58.3638,-34.60102
17,70,10,-58.41898,-34.60656
17,70,10,-58.41983,-34.60604
17,70,10,-58.419,-34.59951
17,70,10,-58.41894,-34.59782
17,70,10,-58.42336,-34.59775
17,70,10,-58.42705,-34.59617
17,70,10,-58.42917,-34.59484
17,70,10,-58.42586,-34.59263
61,164,10,-58.37074,-34.60908
61,164,10,-58.37066,-34.61002
61,164,10,-58.3696,-34.60996
61,164,10,-58.36944,-34.61661
61,164,10,-58.36936,-34.61715
61,164,10,-58.36949,-34.61778
61,164,10,-58.36928,-34.61829
61,164,10,-58.36923,-34.61839
61,164,10,-58.36674,-34.61815
150,8,10,-58.36291,-34.61804
150,8,10,-58.36295,-34.61793
150,8,10,-58.3617,-34.61796
150,8,10,-58.36174,-34.61748
150,8,10,-58.36284,-34.61756
150,8,10,-58.36344,-34.61785
150,8,10,-58.36557,-34.61803
150,8,10,-58.36576,-34.6179
150,8,10,-58.36587,-34.61687
150,8,10,-58.36936,-34.61715
150,8,10,-58.37309,-34.61717
150,8,10,-58.38066,-34.61763
150,8,10,-58.38106,-34.60965
150,8,10,-58.38061,-34.609610000000004
150,8,10,-58.38065,-34.609
150,8,10,-58.38755,-34.60947
150,8,10,-58.38839,-34.6091
150,8,10,-58.38919,-34.60911
150,8,10,-58.38909,-34.60992
2,132,10,-58.37493,-34.592529999999996
2,132,10,-58.37527,-34.59276
2,132,10,-58.3739,-34.59363
2,132,10,-58.37358,-34.59404
2,132,10,-58.37187,-34.5976
2,132,10,-58.37121,-34.59854
2,132,10,-58.37061,-34.60082
2,132,10,-58.37035,-34.60422
2,132,10,-58.37381,-34.6045
2,132,10,-58.37387,-34.60325
2,132,10,-58.37367,-34.60324
3,79,10,-58.36893,-34.61115
3,79,10,-58.37059,-34.61122
3,79,10,-58.37056,-34.61237
3,79,10,-58.36941,-34.61232
3,79,10,-58.36714,-34.61215
3,79,10,-58.36707,-34.61278
3,79,10,-58.36633,-34.61273
3,79,10,-58.36631,-34.61226
3,79,10,-58.3662,-34.61223
3,79,10,-58.36612,-34.61212
3,79,10,-58.36399,-34.612
3,79,10,-58.36379,-34.61204
3,79,10,-58.3635,-34.61216
3,79,10,-58.36334,-34.61218
3,79,10,-58.36339,-34.61172
3,79,10,-58.36383,-34.61194
3,150,10,-58.36893,-34.61115
3,150,10,-58.36957,-34.61118
3,150,10,-58.36944,-34.61584
3,150,10,-58.36676,-34.61562
3,150,10,-58.36635,-34.61925
3,150,10,-58.36563,-34.61919
3,150,10,-58.36574,-34.61817
3,150,10,-58.36557,-34.61803
3,150,10,-58.36344,-34.61785
3,150,10,-58.36277,-34.618
3,150,10,-58.36186,-34.61797
3,150,10,-58.36143,-34.62127
3,150,10,-58.36254,-34.62135
3,150,10,-58.36291,-34.61804
9,59,10,-58.40662,-34.58417
9,59,10,-58.41008,-34.589
9,59,10,-58.41234,-34.59169
9,59,10,-58.41314,-34.59103
9,59,10,-58.41201,-34.58979
9,59,10,-58.41144,-34.59016
10,2,10,-58.366,-34.61557
10,2,10,-58.36754,-34.60024
10,2,10,-58.37031,-34.59208
10,2,10,-58.37074,-34.58996
10,2,10,-58.37237,-34.59149
10,2,10,-58.37384,-34.59125
10,2,10,-58.37493,-34.592529999999996
32,164,10,-58.37365,-34.60773
32,164,10,-58.37369,-34.6068
32,164,10,-58.37225,-34.60669
32,164,10,-58.37215,-34.60791
32,164,10,-58.37308,-34.60798
32,164,10,-58.37331,-34.60811
32,164,10,-58.37346,-34.6083
32,164,10,-58.37324,-34.6089
32,164,10,-58.36964,-34.60889
32,164,10,-58.36936,-34.61715
32,164,10,-58.36947,-34.61784
32,164,10,-58.36923,-34.61839
32,164,10,-58.36674,-34.61815
164,3,11,-58.36674,-34.61815
164,3,11,-58.36648,-34.61813
164,3,11,-58.36635,-34.61925
164,3,11,-58.36563,-34.61919
164,3,11,-58.36633,-34.61273
164,3,11,-58.36626,-34.61176
164,3,11,-58.36632,-34.61095
164,3,11,-58.36893,-34.61115
101,17,11,-58.44236,-34.5891
101,17,11,-58.44596,-34.5918
101,17,11,-58.44681,-34.59097
101,17,11,-58.44758,-34.59169
101,17,11,-58.43885,-34.59979
101,17,11,-58.43188,-34.6021
101,17,11,-58.41804,-34.60346
101,17,11,-58.41861,-34.60677
101,17,11,-58.41898,-34.60656
1,2,11,-58.39256,-34.5833
1,2,11,-58.39813,-34.58071
1,2,11,-58.39933,-34.58276
1,2,11,-58.39624,-34.58332
1,2,11,-58.39115,-34.58492
1,2,11,-58.38932,-34.58511
1,2,11,-58.38737,-34.58583
1,2,11,-58.37937,-34.59012
1,2,11,-58.37472,-34.59307
1,2,11,-58.37423,-34.59359
1,2,11,-58.3739,-34.59363
1,2,11,-58.37275,-34.59218
1,2,11,-58.37259,-34.59172
1,2,11,-58.37346,-34.59124
1,2,11,-58.37384,-34.59125
1,2,11,-58.37493,-34.592529999999996
1,44,11,-58.39256,-34.5833
1,44,11,-58.39991,-34.57983
1,44,11,-58.40209,-34.57856
1,44,11,-58.40759,-34.57451
1,44,11,-58.41134,-34.57198
1,44,11,-58.41177,-34.57185
1,44,11,-58.41231,-34.57217
1,44,11,-58.41428,-34.57416
1,44,11,-58.41537,-34.57478
1,44,11,-58.41541,-34.57506
1,44,11,-58.41523,-34.57523
1,44,11,-58.41452,-34.57533
2,1,11,-58.37493,-34.592529999999996
2,1,11,-58.37527,-34.59276
2,1,11,-58.37472,-34.59307
2,1,11,-58.37446,-34.59346
2,1,11,-58.37423,-34.59359
2,1,11,-58.3739,-34.59363
2,1,11,-58.37381,-34.5935
2,1,11,-58.37585,-34.59243
2,1,11,-58.37987,-34.58983
2,1,11,-58.38584,-34.58658
2,1,11,-58.38737,-34.58583
2,1,11,-58.38771,-34.58555
2,1,11,-58.38913,-34.58483
2,1,11,-58.39256,-34.5833
6,3,11,-58.36954,-34.62843
6,3,11,-58.36797,-34.62691
6,3,11,-58.36805,-34.62407
6,3,11,-58.3687,-34.61942
6,3,11,-58.36873,-34.61708
6,3,11,-58.36919,-34.61231
6,3,11,-58.36797,-34.61223
6,3,11,-58.36811,-34.61109
6,3,11,-58.36893,-34.61115
164,2,11,-58.36674,-34.61815
164,2,11,-58.36648,-34.61813
164,2,11,-58.36635,-34.61925
164,2,11,-58.36563,-34.61919
164,2,11,-58.36754,-34.60024
164,2,11,-58.37031,-34.59208
164,2,11,-58.37074,-34.58996
164,2,11,-58.37237,-34.59149
164,2,11,-58.37384,-34.59125
164,2,11,-58.37493,-34.592529999999996
3,10,11,-58.36893,-34.61115
3,10,11,-58.36957,-34.61118
3,10,11,-58.36944,-34.61584
3,10,11,-58.36676,-34.61562
3,10,11,-58.36661,-34.61692
3,10,11,-58.36587,-34.61687
3,10,11,-58.366,-34.61557
3,164,11,-58.36893,-34.61115
3,164,11,-58.36957,-34.61118
3,164,11,-58.36944,-34.61661
3,164,11,-58.36936,-34.61715
3,164,11,-58.36947,-34.61784
3,164,11,-58.36923,-34.61839
3,164,11,-58.36674,-34.61815
23,2,11,-58.37968,-34.6003
23,2,11,-58.37961,-34.60129
23,2,11,-58.38152,-34.60137
23,2,11,-58.38172,-34.59734
23,2,11,-58.38197,-34.5954
23,2,11,-58.37781,-34.59509
23,2,11,-58.37639,-34.59615
23,2,11,-58.37597,-34.59626
23,2,11,-58.37564,-34.59623
23,2,11,-58.37543,-34.5961
23,2,11,-58.37478,-34.59522
23,2,11,-58.37445,-34.59449
23,2,11,-58.37381,-34.5935
23,2,11,-58.37275,-34.59218
23,2,11,-58.37259,-34.59172
23,2,11,-58.37346,-34.59124
23,2,11,-58.37384,-34.59125
23,2,11,-58.37493,-34.592529999999996
29,54,11,-58.43446,-34.60843
29,54,11,-58.4344,-34.60856
29,54,11,-58.43476,-34.60875
29,54,11,-58.42799,-34.60871
29,54,11,-58.42005,-34.60853
29,54,11,-58.41981,-34.60582
29,54,11,-58.419,-34.59951
29,54,11,-58.42174,-34.59826
38,2,11,-58.38283,-34.59697
38,2,11,-58.38284,-34.59682
38,2,11,-58.38417,-34.59691
38,2,11,-58.38429,-34.59562
38,2,11,-58.37785,-34.59508
38,2,11,-58.37639,-34.59615
38,2,11,-58.3759,-34.59627
38,2,11,-58.37551,-34.59616
38,2,11,-58.37478,-34.59522
38,2,11,-58.37445,-34.59449
38,2,11,-58.3739,-34.59363
38,2,11,-58.37275,-34.59218
38,2,11,-58.37259,-34.59172
38,2,11,-58.37346,-34.59124
38,2,11,-58.37384,-34.59125
38,2,11,-58.37493,-34.592529999999996
44,1,11,-58.41452,-34.57533
44,1,11,-58.4137,-34.57553
44,1,11,-58.40688,-34.57873
44,1,11,-58.40142,-34.57281
44,1,11,-58.40147,-34.57255
44,1,11,-58.40191,-34.57224
44,1,11,-58.40199,-34.57199
44,1,11,-58.40174,-34.57164
44,1,11,-58.40129,-34.57161
44,1,11,-58.39907,-34.57253
44,1,11,-58.39335,-34.57546
44,1,11,-58.388,-34.57935
44,1,11,-58.38097,-34.5831
44,1,11,-58.38012,-34.58397
44,1,11,-58.37993,-34.58461
44,1,11,-58.37997,-34.58527
44,1,11,-58.38124,-34.58755
44,1,11,-58.3817,-34.58791
44,1,11,-58.38227,-34.58802
44,1,11,-58.38457,-34.58692
44,1,11,-58.38501,-34.58704
44,1,11,-58.38913,-34.58483
44,1,11,-58.39256,-34.5833
82,17,11,-58.4262,-34.60743
82,17,11,-58.42625,-34.60867
82,17,11,-58.42005,-34.60853
82,17,11,-58.41748,-34.60856
82,17,11,-58.41749,-34.60842
82,17,11,-58.41728,-34.60689
82,17,11,-58.41849,-34.60681
82,17,11,-58.41871,-34.60673
82,17,11,-58.41898,-34.60656
111,60,11,-58.3631,-34.60498
111,60,11,-58.36318,-34.60486
111,60,11,-58.36338,-34.60481
111,60,11,-58.36438,-34.60489
111,60,11,-58.36457,-34.60503
111,60,11,-58.36489,-34.60511
111,60,11,-58.36676,-34.60523
111,60,11,-58.36699,-34.60503
111,60,11,-58.36754,-34.60024
111,60,11,-58.36816,-34.59843
111,60,11,-58.36969,-34.59826
111,60,11,-58.3713,-34.59841
111,60,11,-58.37114,-34.59875
111,60,11,-58.37063,-34.60073
111,60,11,-58.37129,-34.60078
111,60,11,-58.37122,-34.60164
33,166,12,-58.39871,-34.59709
33,166,12,-58.39888,-34.59707
33,166,12,-58.39862,-34.59585
33,166,12,-58.39807,-34.59433
33,166,12,-58.39717,-34.59447
33,166,12,-58.3932,-34.59484
33,166,12,-58.3931,-34.59382
33,166,12,-58.3928,-34.5926
33,166,12,-58.39092,-34.59086
33,166,12,-58.39294,-34.58926
33,166,12,-58.39326,-34.58908
1,2,12,-58.39256,-34.5833
1,2,12,-58.39813,-34.58071
1,2,12,-58.39933,-34.58276
1,2,12,-58.39624,-34.58332
1,2,12,-58.39115,-34.58492
1,2,12,-58.38932,-34.58511
1,2,12,-58.38737,-34.58583
1,2,12,-58.37937,-34.59012
1,2,12,-58.37472,-34.59307
1,2,12,-58.37423,-34.59359
1,2,12,-58.3739,-34.59363
1,2,12,-58.37275,-34.59218
1,2,12,-58.37259,-34.59172
1,2,12,-58.37346,-34.59124
1,2,12,-58.37384,-34.59125
1,2,12,-58.37493,-34.592529999999996
2,1,12,-58.37493,-34.592529999999996
2,1,12,-58.37527,-34.59276
2,1,12,-58.37472,-34.59307
2,1,12,-58.37446,-34.59346
2,1,12,-58.37423,-34.59359
2,1,12,-58.3739,-34.59363
2,1,12,-58.37381,-34.5935
2,1,12,-58.37585,-34.59243
2,1,12,-58.37987,-34.58983
2,1,12,-58.38584,-34.58658
2,1,12,-58.38737,-34.58583
2,1,12,-58.38771,-34.58555
2,1,12,-58.38913,-34.58483
2,1,12,-58.39256,-34.5833
2,111,12,-58.37493,-34.592529999999996
2,111,12,-58.37527,-34.59276
2,111,12,-58.37472,-34.59307
2,111,12,-58.37446,-34.59346
2,111,12,-58.3739,-34.59363
2,111,12,-58.37275,-34.59218
2,111,12,-58.37221,-34.59175
2,111,12,-58.37212,-34.5919
2,111,12,-58.36842,-34.60103
2,111,12,-58.36795,-34.6052
2,111,12,-58.36712,-34.60513
2,111,12,-58.36689,-34.60535
2,111,12,-58.36676,-34.60523
2,111,12,-58.36489,-34.60511
2,111,12,-58.36427,-34.60528
2,111,12,-58.36325,-34.60522
2,111,12,-58.3631,-34.60498
2,10,12,-58.37493,-34.592529999999996
2,10,12,-58.37527,-34.59276
2,10,12,-58.3739,-34.59363
2,10,12,-58.37221,-34.59175
2,10,12,-58.36882,-34.59994
2,10,12,-58.36831,-34.60166
2,10,12,-58.36661,-34.61692
2,10,12,-58.36587,-34.61687
2,10,12,-58.366,-34.61557
2,63,12,-58.37493,-34.592529999999996
2,63,12,-58.37527,-34.59276
2,63,12,-58.3739,-34.59363
2,63,12,-58.37358,-34.59404
2,63,12,-58.3715,-34.59829
2,63,12,-58.37148,-34.59843
2,63,12,-58.3728,-34.59854
2,63,12,-58.3727,-34.59947
10,2,12,-58.366,-34.61557
10,2,12,-58.36754,-34.60024
10,2,12,-58.37031,-34.59208
10,2,12,-58.37074,-34.58996
10,2,12,-58.37237,-34.59149
10,2,12,-58.37384,-34.59125
10,2,12,-58.37493,-34.592529999999996
2,23,12,-58.37493,-34.592529999999996
2,23,12,-58.37527,-34.59276
2,23,12,-58.3739,-34.59363
2,23,12,-58.3734,-34.5943
2,23,12,-58.37148,-34.59843
2,23,12,-58.3784,-34.59898
2,23,12,-58.38254,-34.59909
2,23,12,-58.38246,-34.60033
2,23,12,-58.37969,-34.60015
2,23,12,-58.37968,-34.6003
2,114,12,-58.37493,-34.592529999999996
2,114,12,-58.375,-34.59261
2,114,12,-58.37527,-34.59276
2,114,12,-58.37472,-34.59307
2,114,12,-58.3739,-34.59363
2,114,12,-58.37358,-34.59404
2,114,12,-58.3734,-34.5943
2,114,12,-58.37205,-34.59719
2,114,12,-58.37161,-34.5971
2,114,12,-58.37235,-34.59559
2,114,12,-58.37201,-34.59517
2,114,12,-58.37203,-34.59513
2,114,12,-58.37255,-34.5949
8,33,12,-58.38909,-34.60992
8,33,12,-58.38907,-34.61012
8,33,12,-58.38759,-34.61002
8,33,12,-58.38731,-34.60977
8,33,12,-58.38731,-34.60946
8,33,12,-58.38772,-34.60944
8,33,12,-58.38852,-34.60907
8,33,12,-58.39196,-34.60923
8,33,12,-58.3924,-34.60315
8,33,12,-58.3932,-34.59722
8,33,12,-58.39611,-34.59731
8,33,12,-58.39871,-34.59709
28,96,12,-58.41234,-34.62304
28,96,12,-58.41207,-34.62496
28,96,12,-58.40214,-34.623779999999996
28,96,12,-58.40592,-34.61093
28,96,12,-58.40612,-34.60742
28,96,12,-58.40514,-34.60337
28,96,12,-58.40854,-34.60295
28,96,12,-58.41124,-34.60208
28,96,12,-58.41157,-34.60286
32,2,12,-58.37365,-34.60773
32,2,12,-58.37387,-34.60325
32,2,12,-58.37011,-34.60302
32,2,12,-58.37039,-34.60069
32,2,12,-58.37097,-34.59838
32,2,12,-58.37279,-34.59468
32,2,12,-58.37381,-34.5935
32,2,12,-58.37275,-34.59218
32,2,12,-58.37259,-34.59172
32,2,12,-58.37346,-34.59124
32,2,12,-58.37384,-34.59125
32,2,12,-58.37493,-34.592529999999996
55,3,12,-58.3696,-34.59944
55,3,12,-58.36907,-34.59939
55,3,12,-58.36842,-34.60103
55,3,12,-58.36724,-34.61102
55,3,12,-58.36893,-34.61115
64,75,12,-58.3944,-34.59416
64,75,12,-58.39468,-34.59579
64,75,12,-58.39851,-34.59541
64,75,12,-58.40235,-34.59447
64,75,12,-58.4047,-34.60157
64,75,12,-58.40613,-34.60758
64,75,12,-58.40592,-34.61093
64,75,12,-58.40492,-34.61462
64,75,12,-58.39878,-34.61426
64,75,12,-58.39896,-34.61213
82,28,12,-58.4262,-34.60743
82,28,12,-58.42625,-34.60867
82,28,12,-58.42152,-34.60857
82,28,12,-58.42007,-34.61585
82,28,12,-58.41699,-34.6157
82,28,12,-58.41638,-34.62247
82,28,12,-58.41239,-34.62191
82,28,12,-58.41204,-34.62298
82,28,12,-58.41234,-34.62304
111,4,12,-58.3631,-34.60498
111,4,12,-58.36318,-34.60486
111,4,12,-58.36338,-34.60481
111,4,12,-58.36438,-34.60489
111,4,12,-58.36457,-34.60503
111,4,12,-58.36489,-34.60511
111,4,12,-58.36676,-34.60523
111,4,12,-58.36699,-34.60503
111,4,12,-58.36754,-34.60024
111,4,12,-58.36799,-34.59883
111,4,12,-58.36816,-34.59843
111,4,12,-58.36953,-34.59826
111,4,12,-58.3684,-34.60112
111,4,12,-58.3683,-34.60176
111,4,12,-58.36894,-34.60182
111,150,12,-58.3631,-34.60498
111,150,12,-58.36338,-34.60481
111,150,12,-58.36361,-34.60504
111,150,12,-58.36337,-34.60523
111,150,12,-58.36079,-34.60501
111,150,12,-58.35886,-34.61064
111,150,12,-58.35879,-34.61132
111,150,12,-58.35843,-34.61191
111,150,12,-58.35693,-34.61615
111,150,12,-58.35683,-34.61656
111,150,12,-58.35697,-34.61697
111,150,12,-58.35673,-34.61722
111,150,12,-58.35659,-34.61785
111,150,12,-58.35681,-34.61843
111,150,12,-58.35751,-34.61917
111,150,12,-58.35793,-34.61935
111,150,12,-58.36163,-34.62331
111,150,12,-58.36225,-34.62304
111,150,12,-58.36235,-34.62286
111,150,12,-58.36291,-34.61804
124,59,12,-58.41223,-34.58112
124,59,12,-58.41271,-34.58201
124,59,12,-58.41406,-34.58299
124,59,12,-58.41179,-34.58467
124,59,12,-58.41093,-34.5852
124,59,12,-58.4099,-34.58556
124,59,12,-58.41153,-34.58807
124,59,12,-58.41276,-34.58929
124,59,12,-58.41144,-34.59016
164,3,12,-58.36674,-34.61815
164,3,12,-58.36648,-34.61813
164,3,12,-58.36635,-34.61925
164,3,12,-58.36563,-34.61919
164,3,12,-58.36633,-34.61273
164,3,12,-58.36626,-34.61176
164,3,12,-58.36632,-34.61095
164,3,12,-58.36893,-34.61115
164,2,13,-58.36674,-34.61815
164,2,13,-58.36648,-34.61813
164,2,13,-58.36635,-34.61925
164,2,13,-58.36563,-34.61919
164,2,13,-58.36754,-34.60024
164,2,13,-58.37031,-34.59208
164,2,13,-58.37074,-34.58996
164,2,13,-58.37237,-34.59149
164,2,13,-58.37384,-34.59125
164,2,13,-58.37493,-34.592529999999996
1,2,13,-58.39256,-34.5833
1,2,13,-58.39813,-34.58071
1,2,13,-58.39933,-34.58276
1,2,13,-58.39624,-34.58332
1,2,13,-58.39115,-34.58492
1,2,13,-58.38932,-34.58511
1,2,13,-58.38737,-34.58583
1,2,13,-58.37937,-34.59012
1,2,13,-58.37472,-34.59307
1,2,13,-58.37423,-34.59359
1,2,13,-58.3739,-34.59363
1,2,13,-58.37275,-34.59218
1,2,13,-58.37259,-34.59172
1,2,13,-58.37346,-34.59124
1,2,13,-58.37384,-34.59125
1,2,13,-58.37493,-34.592529999999996
2,10,13,-58.37493,-34.592529999999996
2,10,13,-58.37527,-34.59276
2,10,13,-58.3739,-34.59363
2,10,13,-58.37221,-34.59175
2,10,13,-58.36882,-34.59994
2,10,13,-58.36831,-34.60166
2,10,13,-58.36661,-34.61692
2,10,13,-58.36587,-34.61687
2,10,13,-58.366,-34.61557
2,1,13,-58.37493,-34.592529999999996
2,1,13,-58.37527,-34.59276
2,1,13,-58.37472,-34.59307
2,1,13,-58.37446,-34.59346
2,1,13,-58.37423,-34.59359
2,1,13,-58.3739,-34.59363
2,1,13,-58.37381,-34.5935
2,1,13,-58.37585,-34.59243
2,1,13,-58.37987,-34.58983
2,1,13,-58.38584,-34.58658
2,1,13,-58.38737,-34.58583
2,1,13,-58.38771,-34.58555
2,1,13,-58.38913,-34.58483
2,1,13,-58.39256,-34.5833
26,2,13,-58.3638,-34.60102
26,2,13,-58.36402,-34.59915
26,2,13,-58.36407,-34.59806
26,2,13,-58.36741,-34.5984
26,2,13,-58.36785,-34.59827
26,2,13,-58.36815,-34.59799
26,2,13,-58.36894,-34.59606
26,2,13,-58.37031,-34.59208
26,2,13,-58.37023,-34.59138
26,2,13,-58.37074,-34.58996
26,2,13,-58.37118,-34.59015
26,2,13,-58.37237,-34.59149
26,2,13,-58.37275,-34.59158
26,2,13,-58.37352,-34.59122
26,2,13,-58.37384,-34.59125
26,2,13,-58.37493,-34.592529999999996
2,44,13,-58.37493,-34.592529999999996
2,44,13,-58.37527,-34.59276
2,44,13,-58.3739,-34.59363
2,44,13,-58.37863,-34.5906
2,44,13,-58.38074,-34.58886
2,44,13,-58.38089,-34.58776
2,44,13,-58.37973,-34.58474
2,44,13,-58.37994,-34.5839
2,44,13,-58.38062,-34.58309
2,44,13,-58.38883,-34.57864
2,44,13,-58.39083,-34.57704
2,44,13,-58.3918,-34.57554
2,44,13,-58.39267,-34.57494
2,44,13,-58.39583,-34.57397
2,44,13,-58.40379,-34.56962
2,44,13,-58.40553,-34.56847
2,44,13,-58.40565,-34.56787
2,44,13,-58.40526,-34.56707
2,44,13,-58.40606,-34.56668
2,44,13,-58.40744,-34.56685
2,44,13,-58.41428,-34.57416
2,44,13,-58.41537,-34.57478
2,44,13,-58.41523,-34.57523
2,44,13,-58.41452,-34.57533
2,84,13,-58.37493,-34.592529999999996
2,84,13,-58.37527,-34.59276
2,84,13,-58.3739,-34.59363
2,84,13,-58.3734,-34.5943
2,84,13,-58.37148,-34.59843
2,84,13,-58.3784,-34.59898
2,84,13,-58.38264,-34.5991
2,84,13,-58.39439,-34.59975
2,84,13,-58.39396,-34.60322
2,84,13,-58.39542,-34.60327
2,84,13,-58.39551,-34.602290000000004
26,111,13,-58.3638,-34.60102
26,111,13,-58.36338,-34.60481
26,111,13,-58.36353,-34.60486
26,111,13,-58.36361,-34.60504
26,111,13,-58.36349,-34.6052
26,111,13,-58.36331,-34.60523
26,111,13,-58.36315,-34.60515
26,111,13,-58.3631,-34.60498
57,13,13,-58.3707,-34.61338
57,13,13,-58.37072,-34.6136
57,13,13,-58.37756,-34.61401
57,13,13,-58.37779,-34.6088
57,13,13,-58.38755,-34.60947
57,13,13,-58.38852,-34.60907
57,13,13,-58.39218,-34.6092
57,13,13,-58.40852,-34.61033
57,13,13,-58.40889,-34.60997
57,13,13,-58.40893,-34.60936
57,13,13,-58.40874,-34.60916
57,13,13,-58.40603,-34.60888
57,13,13,-58.40605,-34.60979
111,2,13,-58.3631,-34.60498
111,2,13,-58.36338,-34.60481
111,2,13,-58.36438,-34.60489
111,2,13,-58.36489,-34.60511
111,2,13,-58.36676,-34.60523
111,2,13,-58.36699,-34.60503
111,2,13,-58.36756,-34.60015
111,2,13,-58.37031,-34.59208
111,2,13,-58.37023,-34.59138
111,2,13,-58.37074,-34.58996
111,2,13,-58.37118,-34.59015
111,2,13,-58.37237,-34.59149
111,2,13,-58.37275,-34.59158
111,2,13,-58.37352,-34.59122
111,2,13,-58.37384,-34.59125
111,2,13,-58.37493,-34.592529999999996
164,150,13,-58.36674,-34.61815
164,150,13,-58.36648,-34.61813
164,150,13,-58.36635,-34.61925
164,150,13,-58.36563,-34.61919
164,150,13,-58.36574,-34.61817
164,150,13,-58.36564,-34.61814
164,150,13,-58.36557,-34.61803
164,150,13,-58.36344,-34.61785
164,150,13,-58.36314,-34.61788
164,150,13,-58.36277,-34.618
164,150,13,-58.36186,-34.61797
164,150,13,-58.36143,-34.62127
164,150,13,-58.36254,-34.62135
164,150,13,-58.36291,-34.61804
1,2,14,-58.39256,-34.5833
1,2,14,-58.39813,-34.58071
1,2,14,-58.39933,-34.58276
1,2,14,-58.39624,-34.58332
1,2,14,-58.39115,-34.58492
1,2,14,-58.38932,-34.58511
1,2,14,-58.38737,-34.58583
