nombre,tipo,categoria,lat,lng
302 Training,gym,servicios,-32.929074,-68.73370249999999
Gym Active,gym,servicios,-32.9274652,-68.7349071
Gimnasio Imagen - Salsa Cubana en Mendoza,gym,servicios,-32.921959,-68.73920629999999
GIMNASIO UNIVERSO,gym,servicios,-32.9101534,-68.80294169999999
Centro Namaskar,gym,servicios,-32.9002928,-68.7899481
Movimiento Pilates,gym,servicios,-32.908024,-68.801357
World Club Gym,gym,servicios,-32.900621,-68.7928423
PLAY FITNESS,gym,servicios,-32.8979749,-68.78862
UNION VECINAL BARRIO UNIMEV,gym,servicios,-32.9048156,-68.8006065
Gym powerzone,gym,servicios,-32.90111400000001,-68.795878
Armonía,gym,servicios,-32.8998459,-68.7941209
Canchavacha,gym,servicios,-32.9065661,-68.7647377
El Predio,gym,servicios,-32.9211354,-68.7989362
Alma en Equilibrio,gym,servicios,-32.9051101,-68.7825332
Estadio Padre Gaglardi,gym,servicios,-32.9034993,-68.77787649999999
Cancha De Tierra,gym,servicios,-32.923187,-68.8014977
Aerobika Gym,gym,servicios,-32.9073011,-68.7570504
PILATES LAURA PENNESI,gym,servicios,-32.9097922,-68.79421479999999
Rehabilitation Center kinesiology Sport and Health,gym,servicios,-32.90964379999999,-68.7961847
Shindokan Karate-Do y Okinawa Kobudo,gym,servicios,-32.90751659999999,-68.7936795
Gimnasio CE Forte,gym,servicios,-32.910556,-68.79933000000001
Cratus Crossfit,gym,servicios,-32.9045908,-68.7923625
ESENCIA - Pilates Reformer,gym,servicios,-32.9000042,-68.76748359999999
Armonia Gimnasio y Estetica,gym,servicios,-32.9029447,-68.78964479999999
BEKANZE,gym,servicios,-32.902965,-68.792121
Sentite Plena Gimnasio Femenino,gym,servicios,-32.9031798,-68.7942581
Playon De Deportes,gym,servicios,-32.9227483,-68.7839644
Gimnasio C.,gym,servicios,-32.9131712,-68.7808135
Epta Zumba,gym,servicios,-32.91172220000001,-68.7676046
Epta Fitness & Outdoors,gym,servicios,-32.911697,-68.767571
Top Ten Fitness,gym,servicios,-32.921074,-68.792377
UP! Fitness,gym,servicios,-32.9129677,-68.7859727
Defensa Personal,gym,servicios,-32.9088534,-68.76455589999999
Los Tordos,gym,servicios,-32.9261167,-68.79667909999999
"Club Murialdo, Canchas Hockey",gym,servicios,-32.9058236,-68.77625809999999
Poli Nicolino Loche,gym,servicios,-32.9097696,-68.7604796
Canchita Del Barrio Covipa,gym,servicios,-32.9061117,-68.8126229
CRONOS GYM,gym,servicios,-32.9057194,-68.8066401
El Templo Del Guerrero GYM,gym,servicios,-32.9030582,-68.804604
pedro ap,gym,servicios,-32.9074334,-68.8439684
Donnaydeon,gym,servicios,-32.8997801,-68.83256039999999
Tennis Club Andino,gym,servicios,-32.8847559,-68.8615992
Oxigeno,gym,servicios,-32.911532,-68.846958
Aristides Vip,gym,servicios,-32.892176,-68.85569
Gym LE CLUB,gym,servicios,-32.8927909,-68.8366329
Cardio Vida Rehabilitacion,gym,servicios,-32.9249828,-68.8512456
Academia de Baile Renaissence,gym,servicios,-32.92280569999999,-68.8497885
GIMNASIO Mendoza TRAINING CENTER,gym,servicios,-32.9291876,-68.8461385
GYMNOS,gym,servicios,-32.9266531,-68.84438949999999
pamela cabrera,gym,servicios,-32.928614,-68.8449049
Escuela de Karate de Mendoza,gym,servicios,-32.9282988,-68.84434759999999
SPINVIP,gym,servicios,-32.8925242,-68.8538372
Gimnasio YX,gym,servicios,-32.89139499999999,-68.851279
Al Cubo Fútbol,gym,servicios,-32.9373439,-68.8270639
Padel Canchas,gym,servicios,-32.9364161,-68.8257023
MENDOZA High Performance GYM,gym,servicios,-32.9330129,-68.857648
YPF,gym,servicios,-32.92953170000001,-68.8544371
OXILOS,gym,servicios,-32.9294049,-68.855492
CORPUS GYM,gym,servicios,-32.9271257,-68.8436057
Plaza Dr. Perinetti,gym,servicios,-32.93873759999999,-68.8461076
Kangoo Club,gym,servicios,-32.9353745,-68.8507288
602 CrossFit,gym,servicios,-32.9345116,-68.8498144
El Casco Del Futbol,gym,servicios,-32.9334702,-68.8456837
Mundial Futbol 5,gym,servicios,-32.93338490000001,-68.8456946
Complejo Puente Olive,gym,servicios,-32.93749399999999,-68.8415419
Soraswati,gym,servicios,-32.940263,-68.858853
Club Godoy Cruz,gym,servicios,-32.9315727,-68.8507055
ML Pilates,gym,servicios,-32.9376984,-68.8603277
Polideportivo Municipal N° 7 Nicolino Locche,gym,servicios,-32.93444779999999,-68.8747475
"Recreation and Sport Center ""Gob. Santiago Felipe Llaver""",gym,servicios,-32.9344959,-68.869179
Salvador Civit Y Chuquisaca,gym,servicios,-32.9337313,-68.8693492
Atlas Gimnasio,gym,servicios,-32.9235592,-68.830659
Crossfit jungle,gym,servicios,-32.91417609999999,-68.8252171
ALTO PILATES,gym,servicios,-32.914199000000004,-68.8267059
Corefit Entrenamienton Funcional,gym,servicios,-32.91403440000001,-68.82155019999999
ÁREA ACTIVA SPINNING,gym,servicios,-32.913996,-68.821619
Gimnasio Akro's,gym,servicios,-32.9236971,-68.83933929999999
"CENTRO CULTURAL Y DEPORTIVO ""OLIMPIA""",gym,servicios,-32.9260587,-68.8402838
Trabajo Bio Gym,gym,servicios,-32.9148056,-68.83400809999999
Bio Gym Carolina Meretta,gym,servicios,-32.91467799999999,-68.8339884
Brahma Centro de Yoga,gym,servicios,-32.9209566,-68.852845
Maitri,gym,servicios,-32.9208924,-68.8528546
CrossFit Andino,gym,servicios,-32.91853229999999,-68.8506295
escuela de acrobacias BELÉN MOLINA,gym,servicios,-32.9209379,-68.8417193
Gimnasio Scorpio,gym,servicios,-32.92538500000001,-68.85992259999999
Yoga de Erica Silva,gym,servicios,-32.916683,-68.846367
avelino maure 882,gym,servicios,-32.9159444,-68.8505158
Centro De Belleza,gym,servicios,-32.9188005,-68.84097179999999
Dancing Fly,gym,servicios,-32.9194093,-68.86125059999999
"Polideportivo ""Los Paraisos""",gym,servicios,-32.9255315,-68.8642906
Estadio Don Orione,gym,servicios,-32.9138674,-68.85004359999999
Salud Postural Mendoza,gym,servicios,-32.913536,-68.850802
vital CENTRO,gym,servicios,-32.9245906,-68.8437878
Rosas De Otoño,gym,servicios,-32.9194993,-68.8727088
UNIÓN VECINAL B° ANGÉLICA CIVIT DE SUAREZ,gym,servicios,-32.9222032,-68.8677633
Gimnasio Sport Fitness,gym,servicios,-32.9181178,-68.8763179
Academia de danzas Mireia,gym,servicios,-32.912408,-68.874285
Kraft Gym,gym,servicios,-32.9010288,-68.8244608
Green Fitness,gym,servicios,-32.9007696,-68.8292404
Gimnasio Tango GYM,gym,servicios,-32.90493769999999,-68.8191861
BUSHIDO,gym,servicios,-32.91151900000001,-68.8261096
Salud Gimnasio,gym,servicios,-32.9100347,-68.8274216
Salud Gym,gym,servicios,-32.91002269999999,-68.8274611
Space Flor de Lis,gym,servicios,-32.9082425,-68.8287944
Gimnasio Spirit,gym,servicios,-32.9066372,-68.82483309999999
Gimnasio Juan,gym,servicios,-32.9053885,-68.8242169
Dorrego music gym,gym,servicios,-32.9053492,-68.8240586
Verónica del Pópolo Actividad Física,gym,servicios,-32.90803320000001,-68.8320566
Gimnasio Pe. Sa. Ri.,gym,servicios,-32.9045528,-68.8278328
Gimnasio Tango GYM,gym,servicios,-32.90493769999999,-68.8191861
GREEN fitness,gym,servicios,-32.908448,-68.8339417
Marisa Kinesio,gym,servicios,-32.9014878,-68.8557783
Sauté - Estudio De Danzas Y Fitness,gym,servicios,-32.9078337,-68.8643519
Ciclovia Palero Belgrano,gym,servicios,-32.8995465,-68.8526759
Sherpa Crossfit,gym,servicios,-32.8995332,-68.8543266
Stilo Vitale cuerpo y mente,gym,servicios,-32.90695,-68.8446929
Corner Gym,gym,servicios,-32.9054135,-68.84783
Vida training,gym,servicios,-32.9053388,-68.8516238
Estadio Ciudad De Godoy Cruz,gym,servicios,-32.9082745,-68.8420069
"Tai Chi, Chi Kung",gym,servicios,-32.90629609999999,-68.84348349999999
KINESIUM,physiotherapist,servicios,-32.90463100000001,-68.851291
ELECTRO GYM ARGENTINA,gym,servicios,-32.91401999999999,-68.8598909
Centro De Rehabilitacion ALOHABU,gym,servicios,-32.9127173,-68.8601164
Bio Sports,gym,servicios,-32.91003799999999,-68.860021
Bio Pilates,gym,servicios,-32.9054157,-68.8581416
UMBRAL FITNESS,gym,servicios,-32.9022657,-68.8544213
Lizzy Gym,gym,servicios,-32.9053277,-68.8603426
PILATUM,gym,servicios,-32.908404,-68.848052
CIVSAGYM,gym,servicios,-32.9123357,-68.8791387
Gimanasio Pilates,gym,servicios,-32.9084314,-68.8752974
GIM YAC Pilates Reformer,gym,servicios,-32.9084314,-68.8752974
Gimnasio Municipal N°5,gym,servicios,-32.8870988,-68.9036794
Union Vecinal Barrio Supe,gym,servicios,-32.9005872,-68.8888827
Polideportivo Barrio Supe,gym,servicios,-32.9005304,-68.88879179999999
Parapente Mendoza ( Argentina ),gym,servicios,-32.86084099999999,-68.923087
canchas guerreros,gym,servicios,-32.8599019,-68.6561427
Delegacion Municipal De Puente De Hierro.,gym,servicios,-32.86673799999999,-68.6678264
Gimnasio SevenGym,gym,servicios,-32.871648,-68.862922
OZONO GYM,gym,servicios,-32.8438246,-68.8703811
Gimnasio Municipal Nº4,gym,servicios,-32.8665259,-68.86804160000001
Gimnasio N'4,gym,servicios,-32.8656039,-68.8683286
Adrenalina,gym,servicios,-32.8711479,-68.835903
INCA CROSSFIT,gym,servicios,-32.8750914,-68.83671300000002
Pilates Fitness Trend,gym,servicios,-32.864517,-68.845349
DONNA & DON,gym,servicios,-32.8688469,-68.8482619
PHYSIS Entrenamiento y Bienestar,gym,servicios,-32.866962,-68.85199399999999
Gimnasio Municipal N° 2 Ciudad de Mendoza,gym,servicios,-32.86594489999999,-68.853441
ACADEMIA SUKATA JIU JITSU MENDOZA,gym,servicios,-32.8824114,-68.8532503
Break Activo - Gimnasia Laboral,gym,servicios,-32.8504715,-68.7887497
JUAN ALBERTI SPORTS COMPLEX,gym,servicios,-32.8687348,-68.79056179999999
Master Gym,gym,servicios,-32.8761772,-68.8244132
Gimnasio Vitamina,gym,servicios,-32.8515545,-68.8477601
PHISYS,gym,servicios,-32.8409401,-68.83895
Gimnasio Victor Galindez,gym,servicios,-32.8554131,-68.8386287
urbano gym,gym,servicios,-32.8475679,-68.8401619
Municipal Gymnasium No. 3,gym,servicios,-32.875416,-68.831507
Cancha La Futbol Sanchez,gym,servicios,-32.8624056,-68.72792869999999
Pileta Nico,gym,servicios,-32.8632369,-68.795107
cancha el Plumerillo,gym,servicios,-32.8564687,-68.77614009999999
Namuncura Y moreno,gym,servicios,-32.87852639999999,-68.8085019
CLUB SOCIAL Y DEP. EL SAUCE,gym,servicios,-32.862732,-68.74876700000002
Club Ribosqui,gym,servicios,-32.89514809999999,-68.8107952
STAMINA Gym,gym,servicios,-32.883429,-68.8134649
Gimnasio S-I UP!! GYM,gym,servicios,-32.8831149,-68.815709
Fitness Gym,gym,servicios,-32.9031761,-68.8114465
Extreme Girls,gym,servicios,-32.883198,-68.81765700000001
Gym X-point,gym,servicios,-32.8924792,-68.7990593
Corpo Libero,gym,servicios,-32.8952719,-68.7982148
Tactica Academia Entrenamiento Funcional,gym,servicios,-32.8952719,-68.7982148
AN FITNESS,gym,servicios,-32.8975614,-68.7987753
Polideportivo Poliguay,gym,servicios,-32.8858167,-68.804382
Santa Lucia Sje,gym,servicios,-32.8793678,-68.8057607
WORLD GIM,gym,servicios,-32.8890418,-68.7892583
Iswara Yoga,gym,servicios,-32.89502480000001,-68.7920518
Imagen Gimnasio,gym,servicios,-32.8652114,-68.8311786
Gimnasio CORPORE.,gym,servicios,-32.88561369999999,-68.8219773
UP! Life Mendoza,gym,servicios,-32.8997528,-68.8331089
Go! Dance & Fitness,gym,servicios,-32.8905451,-68.82458489999999
"San Juan, Chimbas",gym,servicios,-32.8914677,-68.8300959
Termica Azul,gym,servicios,-32.8961155,-68.8350456
Full Gym Gimnasio,gym,servicios,-32.8959767,-68.8360148
Kirtan Yoga,gym,servicios,-32.8896019,-68.81959739999999
Gimnasio Vivi Sport,gym,servicios,-32.8889033,-68.8271567
Gimnacio Simias,gym,servicios,-32.8940659,-68.8356879
Go fit,gym,servicios,-32.8940888,-68.8358856
Gimnasio Active Gym,gym,servicios,-32.8885222,-68.8278302
Fitbox Entrenamiento Funcional,gym,servicios,-32.89711500000001,-68.838711
KOI,gym,servicios,-32.9008184,-68.8406255
Centro Isis,gym,servicios,-32.8967445,-68.82638530000001
POWER UP,gym,servicios,-32.8956878,-68.8204113
Body & Life Fitness Center,gym,servicios,-32.8915932,-68.8461008
Gimnasio Nº 1,gym,servicios,-32.8959828,-68.8590846
Gimnasio Municipal N 1,gym,servicios,-32.8958179,-68.85916519999999
PoleDance GRAVITY Studio,gym,servicios,-32.8911597,-68.8428529
Salud y Actividad Fisica,gym,servicios,-32.89018300000001,-68.8440498
"Revolution, Gimnasio Del Círculo",gym,servicios,-32.8986229,-68.8631546
Espacio Fitness Gym,gym,servicios,-32.8912586,-68.8605315
Respira Pilates,gym,servicios,-32.89533879999999,-68.8487872
Yoga Vijñana Instituto Superior,gym,servicios,-32.8936691,-68.8488933
Fundación por el Yoga,gym,servicios,-32.89420339999999,-68.84541109999999
Edgardo N Gil,gym,servicios,-32.89793739999999,-68.8413001
Marina - Swimming And Gym,gym,servicios,-32.8920007,-68.85008549999999
Quimey Actividades Saludables,gym,servicios,-32.895691,-68.841165
VK VITNIK,gym,servicios,-32.891503,-68.851451
Gym del Hípico,gym,servicios,-32.89822300000001,-68.870992
VT Endurance Team,gym,servicios,-32.8984199,-68.8677514
Entrenamiento Funcional en el Parque,gym,servicios,-32.8939579,-68.87009379999999
Entrenamiento Mariana Tonn,gym,servicios,-32.89459379999999,-68.8669288
Club Del Parque,gym,servicios,-32.8893624,-68.8677412
Villa Deportiva,gym,servicios,-32.8869493,-68.8814067
MUNICIPAL GYM LUIS ANGEL FIRPO,gym,servicios,-32.882322,-68.8336779
Gimnasio Santos,gym,servicios,-32.877783,-68.82087969999999
Fitness Clan,gym,servicios,-32.885925,-68.835725
Polideportivo Colegio Santo Tomas de Aquino,gym,servicios,-32.8786593,-68.8326228
amazona,gym,servicios,-32.887546,-68.837546
FederacionMendocinadeVoleibol,gym,servicios,-32.8850525,-68.8382397
Karate-Do Escuela Miyazato,gym,servicios,-32.8804024,-68.8379069
Corina Hidalgo Yoga,gym,servicios,-32.879957,-68.839157
Studio 54: Danza y Fitness,gym,servicios,-32.880079,-68.8392358
Vivi Sport,gym,servicios,-32.8792899,-68.8224477
Club Pedro Molina,gym,servicios,-32.87869600000001,-68.8244342
Vi-Da pilates,gym,servicios,-32.8759218,-68.8429622
ATP Sede Pacifico,gym,servicios,-32.8747857,-68.84513849999999
Estadio Juan De Casas,gym,servicios,-32.8743377,-68.844702
Central Park PERSONALIZED GYM,gym,servicios,-32.87662719999999,-68.8372643
armoníavital,gym,servicios,-32.8836189,-68.852805
PA-KUA Mendoza,gym,servicios,-32.88561200000001,-68.845032
LIBRA YOGA THERAPEUTIC,gym,servicios,-32.8854719,-68.85449969999999
RC Kick Boxing,gym,servicios,-32.8824114,-68.8532503
GIMNASIO MMA,gym,servicios,-32.8824114,-68.8532503
Punto B,gym,servicios,-32.88743489999999,-68.843164
Asociacion Sophia,gym,servicios,-32.8824422,-68.8441042
Torrent,gym,servicios,-32.8854229,-68.841582
GRIEGO,gym,servicios,-32.8799547,-68.8536258
Rock squash & gym,gym,servicios,-32.8779108,-68.85200259999999
VELODROMO PROVINCIAL ERNESTO CONTRERAS,gym,servicios,-32.884208,-68.8802
Hockey Arena UNCuyo,gym,servicios,-32.8810763,-68.88398409999999
Club de Suboficiales,gym,servicios,-32.8811455,-68.8725496
GYM GUSTAVO YANZON,gym,servicios,-32.86923399999999,-68.8328119
Aerobic Lady Gym Gimnasio Femenino,gym,servicios,-32.8635087,-68.8220485
Fitness World Gym,gym,servicios,-32.8662577,-68.8330819
Gimnasia Olímpica Unelen,gym,servicios,-32.874924,-68.83704039999999
Gimnasia Olímpica Unelen,gym,servicios,-32.874924,-68.83704039999999
Impulso Estudio Pilates,gym,servicios,-32.8619275,-68.8327199
Paddle,gym,servicios,-32.87209380000001,-68.8618024
I ❤ Pilates,gym,servicios,-32.8618309,-68.855445
vital gym,gym,servicios,-32.860683,-68.851841
Gym Vitaminas,gym,servicios,-32.8612309,-68.856668
Polideportivo B° Cementista,gym,servicios,-32.8624415,-68.8489831
Dona&don,gym,servicios,-32.8687154,-68.8480766
Mambafitness,gym,servicios,-32.8708085,-68.8437844
Pilates Central Up,gym,servicios,-32.8693941,-68.8435094
Gimnasio Abierto,gym,servicios,-32.8698919,-68.8428845
Claveles Mendocino,gym,servicios,-32.8657241,-68.8488187
Cancha Parque Lineal,gym,servicios,-32.8670919,-68.8424466
Club Guillermo Cano,gym,servicios,-32.8720808,-68.8610772
Gimnasio,gym,servicios,-32.8687548,-68.8798913
Playón Deportivo Barrio Sanidad,gym,servicios,-32.866017,-68.875309
El Cuervo,gym,servicios,-32.8255495,-68.7160624
Gim Zeus.algarrobal,gym,servicios,-32.8445198,-68.7816768
Gimnasio Femenino A FULL,gym,servicios,-32.84663889999999,-68.803111
Cedry N°15,gym,servicios,-32.83805519999999,-68.807801
Del Potrero Futbol,gym,servicios,-32.85509949999999,-68.81032809999999
CEDRyS N°6,gym,servicios,-32.8595484,-68.8096918
Vital.Centro de Estética y Armonizacion Integral,gym,servicios,-32.8399223,-68.8215922
Cedys,gym,servicios,-32.8408278,-68.8305226
Gimnasio Arias Box,gym,servicios,-32.8583545,-68.83466659999999
Funcional Fit,gym,servicios,-32.8612115,-68.8380572
Titanium,gym,servicios,-32.858295,-68.8331419
CEDRyS Nº4 Barrio Aeroparque,gym,servicios,-32.8572438,-68.8684443
CLUB HONOR Y PATRIA,gym,servicios,-32.8601139,-68.8329517
Dojo Dragón Blanco,gym,servicios,-32.8390117,-68.8276765
CEDRyS N°3,gym,servicios,-32.8517807,-68.8264154
Barrio Integracion Mz A Asta La G,gym,servicios,-32.8339274,-68.82808
GIMNASIO ÁREA VITAL,gym,servicios,-32.85184100000001,-68.8500519
Centro Depilates,gym,servicios,-32.8521234,-68.8505455
Arias Box,gym,servicios,-32.85339,-68.846743
Open,gym,servicios,-32.852876,-68.843925
Padel Nino,gym,servicios,-32.8547107,-68.8450383
CEDRyS No. 2 CENTRO DEPORTIVO RECREATIVO y SOCIAL,gym,servicios,-32.849857,-68.860432
Cancha De Futbol La Cieneguita,gym,servicios,-32.8553278,-68.8451292
Fanatic's Gym,gym,servicios,-32.848282,-68.838109
Polimeni Jose L,gym,servicios,-32.8511242,-68.839204
Core Fitness,gym,servicios,-32.8468411,-68.8647297
Gimnasio Municipal N°9,gym,servicios,-32.85829099999999,-68.855212
Gym LE CLUB,gym,servicios,-32.846461,-68.8337119
Gimnasio Pablo Chacon,gym,servicios,-32.8495184,-68.8332483
CEDRyS N°7,gym,servicios,-32.84595739999999,-68.8673568
Villa Marista,gym,servicios,-32.8523719,-68.8938309
BE FULL-CIONAL Entrenamientos,gym,servicios,-32.8547895,-68.8414931
Barrio A.M.T.A.G.A. II,gym,servicios,-32.8478146,-68.8571947
"Rotonda Regalado Olguín Las Heras Mendoza, Argentina",gym,servicios,-32.85586,-68.8809283
Gym Lili,gym,servicios,-32.8390179,-68.8336326
Plaza Santa Rosa,gym,servicios,-32.8424215,-68.8491129
Gimnasio n° 3,gym,servicios,-32.8202159,-68.8330806
Club Marista,gym,servicios,-32.8531039,-68.89306309999999
Paloma Martín Estilistas,hair_care,servicios,-33.0870581,-68.4682181
Cristian Coiffeur,hair_care,servicios,-33.0818009,-68.46804910000002
angeles Peluquería,hair_care,servicios,-33.08342099999999,-68.466976
Barberia Industria Argentina,hair_care,servicios,-33.0836527,-68.4666144
NataliaChimendo ESTILISTA,hair_care,servicios,-33.0851081,-68.46397089999999
Salon Masculino Corinti,hair_care,servicios,-33.0747371,-68.4607188
Salon Troncoso,hair_care,servicios,-33.02718119999999,-68.6005201
Peluqueria Jorge Mesa,hair_care,servicios,-33.068592,-68.4581005
peluquería karo,hair_care,servicios,-33.0794901,-68.448875
Paola Rusafa. Bellezza Integrale.,hair_care,servicios,-33.09433599999999,-68.447834
Peluqueria Natalia Chimendo,hair_care,servicios,-33.07664699999999,-68.4283471
JoseStyle Peluquería Unisex,hair_care,servicios,-33.1108565,-68.4178271
Salon Unisex Noelia Morales,hair_care,servicios,-33.18215799999999,-68.61901499999999
Peluquería Juan Carlos,hair_care,servicios,-33.0005115,-68.6492012
Peluqueria Estilo Libre,hair_care,servicios,-33.1906084,-68.4650806
Peluquería Revé Doré,hair_care,servicios,-33.19307319999999,-68.468085
Daniela y Sol,hair_care,servicios,-33.1913349,-68.4616109
Al Pelo Peluquería Unisex de Eliana Ortiz,hair_care,servicios,-33.0926962,-68.48095339999999
Faca Barbería,hair_care,servicios,-33.0789945,-68.4703253
Estilos Urbano,hair_care,servicios,-33.0980965,-68.4807967
Salon Masculino Pulse,hair_care,servicios,-33.0736364,-68.4783625
Peluquería Y Barberia JC,hair_care,servicios,-33.0964295,-68.4775334
Fernando Nogara,hair_care,servicios,-33.08125039999999,-68.47567769999999
Ricardo Laguzzi PELUQUERO'S,hair_care,servicios,-33.0802099,-68.47482839999999
Salón Masculino,hair_care,servicios,-33.077756,-68.473238
SALON CHIQUI e hijos.,hair_care,servicios,-33.08262390000001,-68.472112
JoseStyle,hair_care,servicios,-33.0828312,-68.4718401
Monica Vanini,hair_care,servicios,-33.0855129,-68.47096669999999
TIJERITAS,hair_care,servicios,-33.0802565,-68.4712852
Stilo Chiqui,hair_care,servicios,-33.0582281,-68.5441897
Peluquería Malena,hair_care,servicios,-33.0559631,-68.5503562
Peinados Mary de Maria Salmon,hair_care,servicios,-33.0592846,-68.5635468
Peinados Mario,hair_care,servicios,-33.0539943,-68.5596845
Peluqueria Marito,hair_care,servicios,-33.0539474,-68.5596509
DOMIESTILISTAS,hair_care,servicios,-33.05269090000001,-68.560322
Peluqueria E&M,hair_care,servicios,-33.0507831,-68.5633903
Peluqueria Mariela,hair_care,servicios,-33.0472888,-68.56663340000001
Samuel Fusi Estilista,hair_care,servicios,-33.0762686,-68.4894183
Prestige peluqueros,hair_care,servicios,-33.0852486,-68.4850172
"A Tu Estilo ""Peluqueria Unisex""",hair_care,servicios,-33.10264229999999,-68.4851616
"PELUQUERÍA ""JUANCITO""",hair_care,servicios,-33.09926770000001,-68.4838968
Centro Integral de Estética y Peluquería,hair_care,servicios,-32.9838109,-68.7857389
Fabian Weingartt - Estilista,hair_care,servicios,-33.03208479999999,-68.87832019999999
Aleo Estilistas,hair_care,servicios,-33.0281886,-68.8755109
Peinados Emilia,hair_care,servicios,-33.03731090000001,-68.88221
Peluqueria Fabian,hair_care,servicios,-32.9845808,-68.7950223
PELUQUEROS CC,hair_care,servicios,-33.035917,-68.881557
MG ESTILISTAS,hair_care,servicios,-33.0358477,-68.88162369999999
M & A PELUQUEROS,hair_care,servicios,-32.983194,-68.788397
Stilo's,hair_care,servicios,-32.98299999999999,-68.788
Mirtha Coiffeur PELUQUERÍA,hair_care,servicios,-32.982535,-68.785369
CURSO DE PELUQUERÍA Mari Ángel SALÓN UNISEX,hair_care,servicios,-32.982347,-68.78823
Marcelo Moreno Estilista,hair_care,servicios,-32.9819331,-68.7837105
Mirache Peluqueria,hair_care,servicios,-32.9823949,-68.78934110000002
STYLOS UNISEX,hair_care,servicios,-33.031362,-68.880436
ZOE,hair_care,servicios,-32.9810574,-68.7881581
Donna,hair_care,servicios,-32.96722030000001,-68.7826614
Peinados Joaquín,hair_care,servicios,-32.98637899999999,-68.789687
New Style,hair_care,servicios,-33.03362799999999,-68.8768509
cristian jurado ESTILISTAS,hair_care,servicios,-32.98586300000001,-68.787909
Emilio Porco Estilista,hair_care,servicios,-33.0366347,-68.87954599999999
Marcelo Adrian Faune,hair_care,servicios,-32.9855718,-68.7909998
Peluqueria-Estetica Acqua Chiara,hair_care,servicios,-32.9853506,-68.7907609
SALON MASCULINO NEW MEN'S,hair_care,servicios,-33.0351864,-68.8794017
PELUQUERIA Bocho,hair_care,servicios,-32.98408800000001,-68.783947
Nancy Arroyo Peluquería,hair_care,servicios,-33.038731,-68.882593
KYRIOS PELUQUERÍA UNISEX,hair_care,servicios,-33.0297713,-68.8762931
GUILLERMO PALAZZO BARBERIA (SALON MASCULINO),hair_care,servicios,-32.9802135,-68.7957514
Cristian Jurado Estilistas Calidad En Servicios,hair_care,servicios,-32.9836806,-68.7894243
PELUQUERIA ANTO'S PLACE,hair_care,servicios,-32.9715732,-68.8153995
Lavalle,hair_care,servicios,-32.96697,-68.7912037
Solo Cortes Peluqueria & BARberia,hair_care,servicios,-33.0087006,-68.7976517
Peluquería Sublime,hair_care,servicios,-32.9922037,-68.7865155
Plan B-Lleza,hair_care,servicios,-32.9905733,-68.7901435
A F Barbers,hair_care,servicios,-33.0390467,-68.87757479999999
Agatha Style Unisex,hair_care,servicios,-33.0379704,-68.8772012
Peluqueria Creazioni,hair_care,servicios,-32.9874752,-68.785073
Peluquería Yesi,hair_care,servicios,-33.0230593,-68.86525999999999
Guardati Peluqueria,hair_care,servicios,-32.9873661,-68.7897698
Beily Quintero Peluquería y Estética,hair_care,servicios,-33.037917,-68.8780898
Gladys Unisex,hair_care,servicios,-33.03634090000001,-68.8773848
💈Mendoza BARber💈,hair_care,servicios,-32.9870206,-68.78971000000001
Peluqueriá Tejada,hair_care,servicios,-32.9858668,-68.7829797
Salon Unisex Debora,hair_care,servicios,-33.0368648,-68.8870048
HOMME PELUQUERÍA MASCULINA,hair_care,servicios,-33.036541,-68.889065
Marcela Martinez Peluquería,hair_care,servicios,-33.0267619,-68.8857391
Marcelo Gabriel Peluqueria,hair_care,servicios,-33.0040791,-68.8873012
Stefy Estilista,hair_care,servicios,-32.9889979,-68.6895141
Hair Cuts,hair_care,servicios,-32.899881,-68.8251059
guillermo coiffeur-estilista,hair_care,servicios,-32.900618,-68.82866
Peluqueria Jose Luis Peinados Unisex Sol Sano,hair_care,servicios,-32.8907482,-68.8419924
Estilista Sofia R. Laffont,hair_care,servicios,-32.9266493,-68.8586341
Person,hair_care,servicios,-32.9021726,-68.8435731
Marcelo Pizarro Peluqueros,hair_care,servicios,-32.9035746,-68.8472393
Juan Bernardo,hair_care,servicios,-32.8938489,-68.8497649
Montironi,hair_care,servicios,-32.983244,-68.877605
Gossuin Estilistas,hair_care,servicios,-32.9163349,-68.86158189999999
Salon Napoles,hair_care,servicios,-32.88806589999999,-68.8243883
HAIR CLINIC,hair_care,servicios,-32.901842,-68.847764
Meraki,hair_care,servicios,-32.901412,-68.695373
esteban domínguez ESTILISTAS,hair_care,servicios,-32.93074190000001,-68.838442
LA PELU DE DANY,hair_care,servicios,-32.9099024,-68.8255745
High Point peluqueros,hair_care,servicios,-32.9145703,-68.8336085
Salvattore Gambino,hair_care,servicios,-32.8893871,-68.8175992
Serendipia,hair_care,servicios,-32.912716,-68.835132
TIJERITAS,hair_care,servicios,-32.9161496,-68.83936299999999
JFpeluqueria Unisex,hair_care,servicios,-32.90363440000001,-68.8243541
Erina Estilista,hair_care,servicios,-32.9158432,-68.8426109
Vivi Pelu,hair_care,servicios,-32.9094812,-68.8353276
El Cartel Barbershop,hair_care,servicios,-32.893804,-68.806978
Pascual Porco,hair_care,servicios,-32.8983353,-68.8031968
New Look,hair_care,servicios,-32.891311,-68.841532
Adrián Díaz estilista,hair_care,servicios,-32.88860889999999,-68.8513299
Andrés Orellano,hair_care,servicios,-32.9307699,-68.83881
